id,sex,employment,marital,income,social3
276289,1,student,0,0,.94241571
276290,1,employed,1,6327,.32791573
276291,0,employed,0,11652,.59195572
276292,1,employed,1,8425,.43184733
276293,1,employed,0,26217,.48748484
276294,0,employed,1,5040,.90160638
276295,1,employed,0,536093,.33140719
276296,1,student,0,6771,.55869108
276297,1,employed,1,24049,.53820264
276298,1,employed,1,11436,.14764452
276299,1,retired,0,7046,.25185862
276300,1,employed,1,10193,.34864005
276301,0,unemployed,0,0,.67152625
276302,0,retired,1,12024,0
276303,1,employed,1,5348,.4781433
276304,1,employed,1,7792,.60577542
276305,1,employed,1,18639,.44306591
276306,1,unemployed,0,0,.74014843
276307,1,employed,0,34741,0
276308,1,employed,1,6371,0
276309,1,student,0,10017,.21083882
276310,1,employed,1,32179,0
276311,1,retired,0,49861,.1246167
276312,0,unemployed,1,0,.30195215
276313,1,student,0,0,.19192393
276314,1,employed,0,62148,.52283394
276315,1,employed,1,106563,.54942793
276316,0,student,0,0,.82622492
276317,0,employed,1,17877,.76802808
276318,1,employed,1,8415,.036203541
276319,1,unemployed,1,0,.93350077
276320,1,unemployed,1,8670,.59124744
276321,1,employed,1,20081,.70471072
276322,0,retired,0,8769,.20823736
276323,1,unemployed,1,12068,.38690534
276324,1,employed,1,16086,.62310112
276325,1,employed,0,70261,0
276326,1,employed,1,8790,0
276327,1,employed,1,9155,.086161554
276328,0,employed,0,43299,.10678357
276329,1,employed,1,22029,.43912548
276330,0,student,0,0,.75489414
276331,1,employed,1,12902,.28181681
276332,1,student,0,11091,.15250388
276333,1,retired,1,14426,.24041323
276334,1,employed,1,8496,.87339532
276335,1,unemployed,1,0,.51132977
276336,1,employed,1,25819,.55213356
276337,1,employed,0,6688,.6215747
276338,1,employed,0,8650,0
276339,1,unemployed,1,0,.38734344
276340,1,employed,1,6620,.052345768
276341,1,student,0,0,.90051687
276342,1,retired,1,10145,.047510482
276343,0,employed,1,5691,.0098779425
276344,0,employed,1,5698,.54314464
276345,1,employed,1,13000,.76831108
276346,1,employed,1,23563,.8193711
276347,1,employed,1,12133,.45759496
276348,0,employed,1,6972,0
276349,1,employed,1,37115,.40989539
276350,1,employed,0,15234,.66426104
276351,1,employed,0,10440,.57364225
276352,1,unemployed,1,11020,.28428614
276353,0,employed,1,22196,.36453396
276354,0,employed,1,8161,.66620052
276355,1,employed,1,25432,.91662675
276356,1,employed,1,25669,.050240245
276357,1,employed,1,305846,.66839194
276358,1,employed,1,40133,.46770409
276359,1,employed,0,8618,.58959615
276360,1,employed,0,34972,.8479588
276361,1,employed,0,8915,.84272861
276362,0,unemployed,1,24713,0
276363,1,employed,0,18929,0
276364,1,employed,1,13455,0
276365,1,employed,1,24632,.83540791
276366,1,unemployed,0,29038,0
276367,1,student,0,0,.37114409
276368,1,employed,1,8434,.66282982
276369,0,retired,0,7467,0
276370,1,employed,0,6644,.57394654
276371,1,student,1,0,.76170129
276372,1,employed,1,207504,.52027911
276373,1,employed,1,8347,.33038953
276374,0,employed,0,11798,0
276375,1,employed,1,7078,.70151633
276376,1,employed,1,18897,.65000015
276377,1,employed,1,9157,.96460897
276378,1,employed,0,17015,.70303404
276379,1,employed,0,10443,.6470058
276380,0,retired,0,5102,.12773417
276381,1,retired,1,6250,.21001157
276382,1,employed,0,10755,.59658748
276383,1,retired,1,4080,.014121717
276384,0,student,0,0,0
276385,1,employed,1,16436,0
276386,0,retired,0,5215,0
276387,0,student,0,5462,.94953769
276388,1,employed,1,8961,.83828193
276389,1,employed,1,7503,0
276390,0,student,0,0,.72091651
276391,1,employed,1,10535,.71086609
276392,1,employed,1,25641,.50677466
276393,1,employed,1,29252,.98813778
276394,1,employed,1,16765,0
276395,1,employed,0,9243,.044204086
276396,1,employed,1,29663,.56760204
276397,1,retired,1,270,.10124675
276398,1,employed,0,8287,0
276399,1,retired,0,31613,0
276400,1,employed,1,10174,.59036022
276401,1,employed,0,5920,.72021091
276402,1,employed,1,8598,0
276403,1,employed,0,13896,.096171841
276404,1,employed,1,11153,.21073516
276405,1,student,0,0,.91871315
276406,0,employed,1,8322,0
276407,0,employed,0,19083,.61647469
276408,0,employed,1,10010,.83714432
276409,1,employed,1,8673,.60549754
276410,0,employed,1,30490,.85164607
276411,0,retired,0,3410,0
276412,0,employed,1,6127,.96224558
276413,1,employed,1,10385,.33350748
276414,1,employed,1,10303,.16924426
276415,1,employed,1,5488,.66009009
276416,1,employed,1,25487,0
276417,0,student,0,9648,.30356109
276418,1,employed,0,10361,0
276419,1,unemployed,0,0,.82185775
276420,1,retired,1,3958,0
276421,1,employed,0,26218,.086691819
276422,1,employed,1,10303,0
276423,1,student,1,13924,0
276424,1,employed,1,11239,.96796852
276425,1,employed,1,50484,.0084729884
276426,1,employed,1,9898,.73573017
276427,1,unemployed,0,0,0
276428,1,unemployed,1,7601,0
276429,0,student,0,3744,.81050301
276430,1,employed,1,120403,.29217926
276431,1,employed,1,13158,.26167023
276432,1,employed,0,9342,0
276433,0,retired,0,5147,.31619143
276434,1,employed,1,124419,.81749499
276435,1,employed,1,10549,.76744795
276436,1,employed,0,25632,0
276437,1,employed,0,11779,.66830742
276438,0,employed,0,88971,.57269251
276439,1,employed,1,20619,.04224012
276440,0,unemployed,0,5571,0
276441,1,student,0,14679,.40812838
276442,0,unemployed,1,9524,.31165946
276443,1,employed,1,13803,.11175603
276444,1,retired,1,8288,.27359179
276445,1,employed,1,5348,.56650668
276446,1,student,0,6052,.88969833
276447,1,employed,0,55533,0
276448,1,employed,1,7210,.33385393
276449,1,employed,1,24898,.58345175
276450,1,employed,1,30637,0
276451,0,employed,1,8752,.69656849
276452,1,employed,0,16018,.54979372
276453,1,employed,0,15372,.030299274
276454,0,unemployed,0,0,.71897978
276455,0,student,0,0,.81947786
276456,1,employed,1,7128,.54883176
276457,1,employed,1,9773,.55930573
276458,1,employed,0,21440,.73977363
276459,1,employed,1,10864,.20626169
276460,1,student,1,0,.9619543
276461,1,retired,1,121222,0
276462,0,student,0,0,.28185973
276463,0,employed,0,6642,0
276464,1,student,0,4299,0
276465,0,unemployed,1,9799,.010321295
276466,0,retired,0,3819,.24267943
276467,1,employed,1,10972,0
276468,1,employed,1,10897,.58740395
276469,1,employed,1,8491,.023228155
276470,1,student,1,0,.91602206
276471,0,unemployed,1,5536,.81624329
276472,0,unemployed,0,10556,.0073391027
276473,1,employed,0,10820,.03471956
276474,1,unemployed,1,6816,.76936322
276475,1,employed,0,16176,.72750825
276476,1,employed,1,10359,.50686407
276477,1,employed,1,15147,.57604599
276478,0,employed,1,14527,.7537607
276479,0,employed,0,7063,.7053085
276480,1,employed,1,22684,.67622507
276481,1,employed,1,7004,.76809043
276482,0,employed,0,36859,.73769212
276483,1,unemployed,1,0,0
276484,1,retired,1,6114,0
276485,1,employed,1,31189,0
276486,1,student,0,20251,.87576795
276487,1,employed,0,33572,.78422529
276488,0,employed,1,4691,0
276489,1,student,0,0,.20544168
276490,1,employed,0,9380,.99942279
276491,1,unemployed,1,0,.19662157
276492,1,employed,0,8294,.56547892
276493,1,unemployed,0,0,.71801484
276494,1,employed,1,25466,.64019519
276495,1,employed,1,11104,.5379656
276496,1,employed,0,7934,.62819022
276497,1,retired,0,3966,.093917444
276498,1,employed,1,7231,.55178738
276499,0,student,0,0,.92551816
276500,1,student,0,6670,.75174224
276501,1,retired,0,6678,.21737798
276502,1,employed,1,7595,.31679067
276503,1,employed,1,17845,.78323454
276504,1,employed,1,10224,0
276505,1,employed,0,8531,.73577422
276506,1,student,0,0,.77994299
276507,1,employed,1,23239,.13923886
276508,1,employed,1,82399,.72370297
276509,1,employed,0,7988,.99056828
276510,0,employed,0,9672,0
276511,1,employed,1,57141,.53872573
276512,1,employed,1,7701,.87262887
276513,0,student,0,8291,.85062367
276514,0,employed,1,12293,.3763105
276515,1,employed,1,5740,0
276516,1,employed,1,5733,0
276517,1,employed,1,7908,.50461382
276518,1,retired,0,16409,.041345555
276519,1,employed,1,5668,.70911586
276520,1,employed,1,27585,.083884269
276521,1,unemployed,1,10717,.85556543
276522,1,employed,1,9327,0
276523,1,unemployed,1,0,.14689454
276524,1,employed,1,34550,.21260971
276525,1,employed,1,11304,.66843325
276526,1,employed,1,35995,.84982508
276527,0,unemployed,1,0,.52860391
276528,1,student,0,0,.038281355
276529,0,student,0,11201,.27512684
276530,1,employed,0,7652,.51690489
276531,0,retired,1,5490,0
276532,0,retired,0,4634,.27839997
276533,1,employed,1,5846,.48248321
276534,1,employed,1,19626,.71390474
276535,1,student,0,0,.26671392
276536,0,employed,1,29456,.74617654
276537,1,employed,1,24770,.53681535
276538,1,employed,1,139977,.54950857
276539,0,student,0,9203,.8438738
276540,0,student,0,0,.44991004
276541,0,retired,1,2921,.24085753
276542,1,employed,1,122056,.6309222
276543,1,retired,0,3660,0
276544,1,employed,1,188981,.73971993
276545,0,employed,0,6263,.71978635
276546,0,employed,0,7870,.11777437
276547,1,employed,1,16924,.124607
276548,0,student,0,0,.8945632
276549,0,unemployed,1,6291,.83976746
276550,1,employed,0,10187,.50056803
276551,1,employed,1,21783,.59594023
276552,0,unemployed,1,0,0
276553,0,employed,1,11118,.6434263
276554,0,unemployed,0,0,.58953476
276555,1,student,0,0,.84246862
276556,0,retired,0,4470,.27874276
276557,1,unemployed,1,0,.28675172
276558,1,unemployed,1,6143,0
276559,0,retired,1,12468,0
276560,1,employed,0,8180,0
276561,1,employed,0,12639,.6407522
276562,0,retired,0,4204,0
276563,0,retired,1,1308,.27060571
276564,0,unemployed,1,0,.66879046
276565,0,employed,0,242958,.83115071
276566,1,student,0,0,.5624041
276567,1,employed,0,9012,.23514728
276568,1,student,0,0,.97371668
276569,1,student,0,0,.91096729
276570,1,employed,1,87807,0
276571,1,employed,1,8273,.57067627
276572,0,employed,0,8368,.3933278
276573,0,unemployed,1,9708,0
276574,1,employed,1,14336,0
276575,0,employed,1,9382,.099620454
276576,0,student,0,0,.89432526
276577,1,unemployed,0,0,.46492004
276578,1,student,1,5631,.66543233
276579,0,employed,1,6343,.53264362
276580,1,unemployed,1,0,0
276581,1,student,0,4961,.21879099
276582,1,retired,0,3974,0
276583,1,employed,1,5443,.37899789
276584,1,student,0,0,.16893387
276585,1,employed,1,10098,.40806746
276586,1,employed,1,22075,.11585402
276587,1,employed,1,14066,.62603903
276588,1,employed,0,9161,0
276589,1,unemployed,1,12470,.88360035
276590,1,student,1,0,0
276591,1,employed,1,7759,0
276592,1,employed,1,12060,.15312769
276593,1,employed,1,11379,0
276594,1,employed,1,25432,.12523216
276595,0,employed,0,6706,.74273491
276596,1,retired,0,33184,0
276597,1,employed,1,5098,.19796595
276598,0,unemployed,1,0,0
276599,1,employed,1,9666,.25547639
276600,0,employed,1,5625,.46515763
276601,1,employed,1,21762,.36475912
276602,1,student,0,0,.036101233
276603,1,employed,1,19438,.89066219
276604,1,employed,0,10727,.0052673919
276605,1,employed,1,19056,.64331686
276606,1,student,0,38503,.8812781
276607,1,unemployed,1,0,.68652821
276608,1,retired,0,7176,0
276609,1,unemployed,1,7435,.66367555
276610,1,student,0,0,.30863675
276611,1,employed,0,29457,.43972418
276612,0,employed,0,17307,.027977603
276613,1,retired,1,4430,.055896956
276614,1,employed,1,7695,.51676744
276615,0,employed,1,7953,.51730031
276616,1,student,0,0,.74295413
276617,1,employed,1,26585,.2510964
276618,0,student,0,0,.45858818
276619,1,employed,1,5658,.51604283
276620,0,employed,0,30823,.078937106
276621,1,employed,1,21310,0
276622,0,employed,1,11260,.93422377
276623,1,student,1,0,.87638652
276624,1,employed,0,15333,0
276625,1,employed,0,41680,.51476073
276626,1,unemployed,1,0,0
276627,1,student,0,0,.86400878
276628,1,employed,1,49305,.70359081
276629,1,retired,0,45910,.37368479
276630,1,employed,1,9966,.61603713
276631,1,employed,0,6722,.71052456
276632,1,employed,1,16052,.52831995
276633,1,student,0,0,.73631239
276634,0,employed,1,12230,.66914946
276635,1,unemployed,1,0,.41427293
276636,1,employed,1,6466,.030529482
276637,1,employed,1,42438,.88329661
276638,1,employed,1,6645,0
276639,1,employed,1,12294,.71898115
276640,1,student,0,0,.7466355
276641,1,employed,1,20047,.46884909
276642,1,employed,1,14678,.8031283
276643,1,unemployed,0,10542,.50941461
276644,0,unemployed,0,0,.83554131
276645,1,unemployed,1,0,.86223501
276646,1,employed,1,10589,.64253902
276647,1,student,0,0,.78185421
276648,1,student,0,4389,.10275932
276649,1,employed,1,7906,.7969622
276650,1,employed,1,38050,.65400493
276651,0,employed,1,6311,.53629911
276652,0,employed,0,11172,.27111769
276653,1,employed,1,5421,0
276654,1,employed,1,81019,.37399098
276655,0,student,0,135141,.7780695
276656,1,student,0,12952,.0086376537
276657,0,retired,1,7379,0
276658,0,employed,1,9987,.12763713
276659,1,employed,0,15107,.94177222
276660,0,unemployed,1,0,.34464079
276661,1,employed,1,18030,.72862893
276662,1,retired,0,8678,.2583769
276663,1,employed,1,6207,.55994493
276664,0,retired,1,6224,.27002138
276665,1,employed,1,6657,.13958439
276666,1,employed,1,21544,0
276667,1,employed,1,47170,.68202174
276668,1,employed,1,5939,.51310104
276669,1,student,1,21992,.027491048
276670,1,employed,1,9202,.66909647
276671,1,employed,1,37479,0
276672,1,employed,1,13483,.23476239
276673,1,employed,0,7446,.29261956
276674,1,employed,1,24507,.65688568
276675,1,employed,1,9030,.054899734
276676,1,employed,1,18202,.52608865
276677,0,employed,1,21599,.45939714
276678,1,employed,0,20500,.55053771
276679,1,unemployed,1,0,.89919025
276680,1,employed,0,38935,.71406168
276681,1,student,0,11754,.87764025
276682,1,employed,1,7478,.86704504
276683,0,retired,1,3804,.075122699
276684,1,employed,1,7136,.60115892
276685,1,student,0,0,.99350411
276686,0,employed,0,47778,.63954771
276687,0,employed,0,32171,.55121446
276688,0,unemployed,0,17113,.83875412
276689,0,employed,1,23228,0
276690,1,student,0,20232,.84283638
276691,1,employed,0,11450,.85673028
276692,0,student,0,0,.89838338
276693,0,employed,1,6510,.027924238
276694,1,employed,0,13146,0
276695,0,employed,1,16042,.51238519
276696,0,student,0,0,.73174304
276697,1,employed,1,5988,.665209
276698,1,employed,0,10162,.74628192
276699,0,unemployed,1,20194,0
276700,1,employed,0,7004,.64145994
276701,1,retired,1,6360,0
276702,0,employed,1,32541,.90756512
276703,1,unemployed,1,8838,.608711
276704,1,student,1,0,.94065893
276705,0,unemployed,1,0,.80098861
276706,1,employed,1,9428,.62211037
276707,1,employed,0,15314,.73935217
276708,1,employed,1,21266,.057148684
276709,1,employed,1,7887,.85326552
276710,0,employed,1,15102,.16309147
276711,1,student,0,26528,.013080984
276712,1,employed,1,33184,.76921457
276713,1,employed,1,9263,0
276714,1,employed,1,25341,.63638079
276715,1,employed,1,22144,.2106733
276716,1,employed,1,24137,.69120514
276717,0,student,1,15316,.65869617
276718,1,student,0,0,0
276719,1,unemployed,1,14301,0
276720,1,retired,1,8861,0
276721,0,employed,1,4926,.42599079
276722,1,retired,1,8197,.24280576
276723,1,employed,1,225497,.78307605
276724,1,unemployed,1,0,.60931402
276725,1,student,0,7194,.16905811
276726,1,employed,1,7960,.54661202
276727,0,employed,1,36479,0
276728,1,unemployed,1,6452,.7951591
276729,1,employed,1,9840,.55822778
276730,1,employed,0,25260,.83178526
276731,1,employed,0,244285,.27653033
276732,1,employed,0,34074,0
276733,1,employed,0,45070,0
276734,0,unemployed,1,0,.50698704
276735,1,unemployed,1,5940,0
276736,0,unemployed,1,0,0
276737,0,student,0,13303,0
276738,1,employed,1,7212,.013425609
276739,0,employed,1,21270,.89985728
276740,0,retired,0,5742,.22782321
276741,1,student,1,0,.89085394
276742,1,employed,1,25078,.60347134
276743,1,employed,1,6428,.44730985
276744,0,employed,0,78954,0
276745,0,retired,1,339679,0
276746,1,unemployed,1,19160,.49559018
276747,1,employed,1,18701,.13789755
276748,1,employed,0,42139,.3637042
276749,0,unemployed,1,8032,.61080772
276750,1,employed,0,45044,.55754584
276751,1,employed,1,71932,.55553257
276752,1,student,0,0,.97623855
276753,0,student,0,0,.91966897
276754,0,retired,1,16826,.13544163
276755,1,retired,1,530,0
276756,1,employed,1,9269,.52006435
276757,1,employed,1,10570,.6667884
276758,1,student,0,0,.8373639
276759,1,student,0,28677,.97789913
276760,1,student,1,0,.87730163
276761,1,student,0,0,.82269394
276762,1,employed,1,27883,.75279552
276763,1,employed,0,11666,.81520241
276764,1,employed,1,14389,.62648249
276765,0,retired,1,4356,0
276766,1,employed,1,11292,.69252545
276767,1,employed,0,20677,.78590018
276768,1,employed,0,12277,0
276769,1,employed,1,8538,.52221256
276770,1,employed,1,12123,.2745384
276771,0,employed,1,5494,.10839481
276772,1,student,0,0,.97470891
276773,1,retired,0,6789,.26848659
276774,1,retired,0,10760,0
276775,0,employed,1,14157,.213265
276776,1,employed,0,7943,.7630319
276777,1,employed,0,18696,.54058015
276778,1,unemployed,1,0,.5087685
276779,1,employed,1,17409,.30150589
276780,0,employed,1,10396,.41415447
276781,1,employed,1,18363,.21923894
276782,1,employed,1,156090,.3518745
276783,1,employed,1,19952,.23955169
276784,1,student,0,0,.75508088
276785,1,retired,1,5851,0
276786,1,employed,1,8854,.56815356
276787,0,employed,1,9340,.82244045
276788,1,retired,1,7335,0
276789,1,employed,1,11965,.6389991
276790,1,student,1,8815,.60740477
276791,1,employed,0,10965,0
276792,0,employed,1,28244,.67991114
276793,1,retired,1,4423,.35441136
276794,1,student,0,4683,.62227404
276795,1,employed,0,9091,.61152345
276796,0,employed,1,8967,.56752682
276797,0,employed,0,28349,0
276798,1,employed,1,8155,.082108974
276799,1,employed,1,16867,.51612985
276800,0,employed,1,10954,.5376327
276801,1,employed,1,8323,.51667637
276802,1,employed,0,5255,.32350329
276803,0,retired,0,19873,0
276804,1,employed,1,39326,.82622874
276805,1,unemployed,0,8221,.20905071
276806,0,employed,1,17981,0
276807,1,student,0,0,.94017845
276808,1,retired,0,9984,.13166684
276809,1,unemployed,1,0,0
276810,1,unemployed,1,0,.63845313
276811,0,employed,1,7126,0
276812,1,employed,0,9970,0
276813,1,employed,1,13289,.9904874
276814,1,employed,1,25398,.54560888
276815,1,employed,1,8414,.6327309
276816,1,employed,1,7115,.7433722
276817,1,retired,0,5558,.068224482
276818,1,retired,1,8566,0
276819,1,student,0,0,.86404908
276820,1,employed,1,11153,0
276821,1,student,0,6052,.1484282
276822,1,employed,1,5679,.089871138
276823,0,employed,1,11874,.595146
276824,1,student,0,6674,.39001822
276825,1,employed,1,8296,0
276826,1,unemployed,1,0,.13356507
276827,1,employed,1,17368,.25739253
276828,1,unemployed,0,8646,0
276829,1,employed,0,9329,.0016206293
276830,1,employed,1,62432,.98694396
276831,1,retired,1,4899,.020216469
276832,0,retired,1,3702,.31258947
276833,1,employed,1,17762,.62091047
276834,1,retired,0,11289,.21091597
276835,0,employed,1,34937,.41187206
276836,0,retired,1,12325,.17704163
276837,1,retired,1,7394,.19021243
276838,0,employed,1,9462,.72906572
276839,1,employed,0,15298,0
276840,0,unemployed,1,0,0
276841,0,employed,1,6612,.44124836
276842,1,employed,1,6197,.32316861
276843,1,employed,1,15111,0
276844,1,unemployed,1,0,0
276845,1,employed,1,10413,.51071256
276846,1,retired,0,12131,.0062320889
276847,1,employed,0,41433,.38973197
276848,1,employed,1,20876,.85259682
276849,1,employed,1,8025,.041736782
276850,1,employed,1,19548,0
276851,0,employed,1,124821,.90739846
276852,1,employed,0,11732,0
276853,1,student,0,0,.89215803
276854,1,employed,1,11599,.54305613
276855,1,retired,0,3760,0
276856,1,employed,1,71015,.54849517
276857,0,student,0,64947,.34646505
276858,1,employed,1,8606,0
276859,1,employed,0,10271,.030738959
276860,1,employed,1,19589,.59824842
276861,1,employed,0,21935,.52313769
276862,1,employed,0,14467,.81191313
276863,0,student,0,48201,.22227186
276864,1,employed,1,11240,.27868077
276865,0,employed,1,29858,.57155746
276866,1,employed,1,10596,0
276867,1,employed,1,17915,0
276868,1,retired,1,5657,0
276869,1,employed,1,13830,0
276870,1,employed,1,34617,.50418234
276871,1,employed,1,12560,.26507214
276872,0,student,0,31437,.95557082
276873,1,employed,0,7039,.96142906
276874,1,employed,1,5667,.78046966
276875,0,employed,0,29343,.4630855
276876,0,unemployed,1,0,.66644925
276877,1,employed,1,188568,.85569739
276878,1,student,0,0,.044785656
276879,0,retired,1,42920,.14395323
276880,1,employed,1,22155,.78730589
276881,0,unemployed,1,6847,.72898918
276882,0,employed,0,21157,.72936189
276883,0,employed,1,10786,.71481448
276884,0,unemployed,1,0,.70016134
276885,1,employed,0,13895,.50405794
276886,1,employed,1,9659,0
276887,1,employed,0,93137,.66585636
276888,0,employed,1,4840,.66076761
276889,0,employed,0,5855,0
276890,1,employed,1,9257,.1281106
276891,1,employed,1,36743,.51976079
276892,0,employed,1,12869,0
276893,1,employed,1,10442,.84558743
276894,1,student,0,4788,.85473198
276895,1,employed,0,12085,.61043435
276896,0,employed,1,26383,.50757694
276897,1,employed,1,20319,.15922461
276898,1,retired,0,4403,.15012351
276899,1,employed,1,6140,.5550065
276900,1,student,0,6369,.98097533
276901,1,employed,0,99991,.22619762
276902,1,employed,0,15065,.23543036
276903,0,employed,1,10400,.62836617
276904,0,employed,1,10945,.44028345
276905,1,retired,1,4513,.22643849
276906,0,employed,1,10325,.5950495
276907,1,employed,1,23444,0
276908,1,employed,1,10778,0
276909,1,employed,1,15294,0
276910,1,retired,0,5224,.34427717
276911,1,retired,1,31454,.36579037
276912,0,employed,1,26947,.82950324
276913,1,employed,0,40460,.25743884
276914,1,employed,1,53431,0
276915,0,employed,1,13259,0
276916,1,employed,1,5462,.40720835
276917,0,unemployed,1,0,.30180094
276918,1,employed,1,140167,.57116026
276919,0,employed,1,12891,0
276920,1,employed,1,17314,.85006779
276921,1,employed,1,46506,.5409497
276922,1,employed,1,18031,.2820411
276923,0,employed,1,6107,.55342114
276924,1,employed,1,7971,0
276925,0,employed,0,277205,.59030622
276926,0,employed,0,6368,0
276927,1,employed,1,43401,.61325842
276928,1,employed,1,23636,0
276929,1,retired,1,4099,.30613661
276930,0,employed,1,11067,.540887
276931,1,student,0,0,.88663179
276932,1,student,0,3062,.9860599
276933,1,employed,1,15640,.54680794
276934,1,unemployed,1,10770,0
276935,0,student,0,18163,.77324402
276936,0,unemployed,1,0,.51850814
276937,1,employed,1,12808,.34434301
276938,1,employed,0,12148,.24189226
276939,1,employed,1,11958,.81460088
276940,1,employed,1,12093,.42230123
276941,1,employed,1,7425,.54128492
276942,1,student,0,13461,0
276943,1,employed,0,17396,.59311694
276944,1,employed,1,8942,.14397974
276945,1,employed,1,9312,.17227007
276946,0,unemployed,1,0,.36778045
276947,0,employed,1,5408,.79833418
276948,1,employed,0,29752,.63658237
276949,1,employed,1,8027,.28448093
276950,0,student,0,0,.97782701
276951,0,employed,1,9679,.22838721
276952,1,employed,1,100501,.52886736
276953,1,employed,1,25664,.73695201
276954,0,unemployed,0,0,.55121499
276955,0,employed,0,265189,.4511044
276956,1,employed,1,20303,0
276957,1,employed,1,165349,0
276958,1,employed,0,17696,.85741538
276959,1,employed,1,9120,.86274368
276960,0,employed,1,5331,.51615334
276961,0,retired,1,5678,.23527162
276962,1,employed,1,12801,.60389376
276963,0,employed,1,5671,0
276964,1,employed,1,9806,.88376462
276965,1,employed,1,10359,.70643562
276966,1,employed,0,7644,.30845764
276967,1,employed,1,9200,.67081994
276968,1,employed,0,9392,0
276969,1,employed,1,13646,.83994722
276970,1,employed,1,53239,.43757892
276971,0,student,0,0,.58978552
276972,1,retired,1,57448,.21499066
276973,1,employed,1,11154,.42609257
276974,1,employed,1,30761,.71819049
276975,1,employed,1,43331,.92012268
276976,1,employed,0,6957,.076680176
276977,1,employed,1,6360,.85672116
276978,0,employed,1,13865,.20231158
276979,1,employed,1,57028,.60251623
276980,1,employed,1,8947,.7835722
276981,1,unemployed,1,8139,0
276982,1,unemployed,0,13348,.00034420993
276983,0,retired,0,37144,0
276984,1,employed,1,10098,0
276985,1,employed,1,8819,.19645818
276986,0,retired,1,5472,.22823794
276987,0,student,0,18338,.9173395
276988,1,employed,0,15929,.65831393
276989,1,employed,1,5056,0
276990,1,employed,0,7261,.58598799
276991,1,retired,0,7003,.31017166
276992,0,employed,1,6584,.43727952
276993,0,employed,1,16178,.85536021
276994,1,employed,1,7616,.23627184
276995,1,student,0,0,.9661355
276996,1,employed,0,6259,0
276997,1,employed,1,6981,.28424403
276998,1,student,0,0,.63443357
276999,1,unemployed,1,0,.28258282
277000,1,employed,1,35747,.31498393
277001,1,employed,1,8014,.098496065
277002,1,employed,0,8497,.60684985
277003,0,unemployed,1,14132,.84451365
277004,1,student,0,73578,.91096771
277005,1,employed,1,5114,.65739506
277006,1,student,0,0,.95131534
277007,0,student,0,0,.77507114
277008,1,employed,1,6097,.20335428
277009,1,employed,1,32656,0
277010,1,unemployed,1,0,.58617061
277011,1,student,0,0,.78923953
277012,1,student,0,4214,.88732338
277013,1,employed,1,12500,.71712393
277014,1,employed,1,29362,.78920901
277015,0,employed,1,8978,0
277016,0,student,0,0,.99532026
277017,1,student,0,0,0
277018,0,employed,1,29923,0
277019,1,employed,1,98413,.83867687
277020,1,employed,0,15436,.36047146
277021,1,employed,1,5292,0
277022,1,employed,0,33002,.63329083
277023,1,employed,0,6699,.092483252
277024,0,employed,1,35543,.50862473
277025,1,employed,0,18999,.71954221
277026,1,student,0,13313,.89463931
277027,1,employed,1,75513,0
277028,1,employed,1,8764,.054450475
277029,1,employed,0,60167,0
277030,0,employed,1,7621,.8246544
277031,0,employed,1,7273,.56668097
277032,0,employed,1,8914,0
277033,1,student,0,0,.51788431
277034,1,employed,1,15085,.78636116
277035,1,employed,1,40763,.97202116
277036,1,employed,0,7944,0
277037,0,employed,1,30331,.72503251
277038,0,employed,1,8224,.53264683
277039,1,student,0,0,.96774256
277040,1,student,0,0,.18337916
277041,1,unemployed,1,11654,.67905128
277042,1,employed,1,56464,0
277043,1,employed,1,22724,0
277044,1,employed,1,104306,.23493361
277045,1,employed,0,12164,.32029849
277046,1,employed,1,181286,0
277047,1,employed,1,83260,.63335443
277048,0,employed,1,99722,.54191709
277049,1,student,0,0,.72241193
277050,1,retired,1,888,.19417253
277051,1,employed,1,8630,.76841211
277052,1,employed,1,5218,.20902656
277053,1,employed,1,5953,.3919009
277054,1,employed,0,10549,.6364826
277055,1,employed,0,22056,.67016584
277056,1,employed,1,55122,.56340432
277057,1,employed,1,10270,.53351229
277058,0,employed,1,9323,0
277059,0,employed,1,5680,.70291704
277060,0,unemployed,1,0,0
277061,1,employed,1,69427,.41367012
277062,1,employed,0,15556,0
277063,1,student,0,0,.82108164
277064,1,student,0,0,.63539422
277065,1,student,1,0,.92952812
277066,1,employed,1,29347,.8557837
277067,1,employed,0,8495,.85754967
277068,1,employed,1,5739,0
277069,1,unemployed,1,37735,.55679572
277070,0,employed,1,5363,0
277071,1,employed,1,8950,0
277072,1,employed,1,30467,0
277073,1,employed,1,10749,.80816525
277074,0,employed,1,4846,0
277075,0,unemployed,0,0,0
277076,0,student,0,0,.9579789
277077,1,employed,0,8880,.056635085
277078,0,unemployed,1,8707,.20472261
277079,0,employed,1,10329,.62671155
277080,0,unemployed,1,7146,.55085468
277081,0,retired,0,3878,0
277082,0,employed,1,22631,.2950497
277083,1,employed,1,25668,.44256276
277084,1,employed,0,5394,.79544139
277085,1,retired,0,5802,0
277086,1,student,0,0,.04751534
277087,1,employed,1,12854,.63009328
277088,0,employed,1,17296,.51840419
277089,1,employed,0,12254,.68769753
277090,0,retired,1,9363,0
277091,1,retired,1,8498,0
277092,1,employed,0,14636,.71886563
277093,1,employed,1,18515,.84018469
277094,1,employed,1,11058,.74372047
277095,1,unemployed,1,11849,.44594276
277096,0,employed,1,39670,.38483903
