id,sex,employment,marital,income,social3
184869,0,student,0,0,.9505682
184870,1,employed,1,15789,.73310173
184871,1,employed,0,7400,0
184872,0,employed,1,4355,.52662033
184873,1,employed,1,8293,.62618673
184874,1,employed,1,93159,.94420165
184875,1,student,0,6695,.71285754
184876,1,unemployed,1,17785,.036266223
184877,1,retired,0,47728,.089640558
184878,1,employed,1,8417,0
184879,1,employed,1,11086,.30318168
184880,1,employed,1,13797,.70801038
184881,1,employed,1,50626,0
184882,1,student,0,0,.034084298
184883,1,employed,0,5070,.52810413
184884,0,employed,1,6249,.53385478
184885,1,employed,1,10300,.3826775
184886,1,employed,1,6843,.12277823
184887,0,employed,1,7667,.3858349
184888,1,employed,1,16533,.94380504
184889,0,employed,1,41580,0
184890,0,unemployed,1,0,.17271276
184891,1,employed,1,13239,.41400167
184892,1,employed,1,6221,.8612721
184893,1,student,1,0,.76390445
184894,1,unemployed,1,15714,.64294428
184895,0,retired,0,8318,.32645494
184896,1,employed,1,112246,.49509931
184897,1,retired,0,5328,.34487408
184898,1,student,0,0,.89592779
184899,1,retired,1,6342,.07478644
184900,1,employed,1,8248,.65942943
184901,1,employed,0,59808,0
184902,1,employed,1,21583,.71330416
184903,1,unemployed,1,0,.5882833
184904,1,employed,1,7449,0
184905,1,employed,0,19736,.055110153
184906,0,employed,1,7576,.51056647
184907,1,employed,1,8388,.50421661
184908,1,student,0,0,.96672475
184909,0,employed,1,12239,.50853449
184910,1,employed,1,44026,.29658839
184911,1,employed,1,8021,.68313664
184912,1,employed,0,14876,.6499216
184913,0,employed,1,32678,0
184914,1,employed,1,26853,0
184915,0,unemployed,0,0,.069891125
184916,0,employed,0,12478,.87515485
184917,0,employed,1,9550,0
184918,1,employed,1,19428,.64548266
184919,0,employed,0,6840,.57400256
184920,1,employed,1,97981,.11059263
184921,1,employed,1,14067,.59579468
184922,1,employed,0,7173,.56248814
184923,1,retired,0,13053,0
184924,0,unemployed,0,10216,.63752359
184925,1,unemployed,0,13392,.93060106
184926,1,employed,1,6939,.31225494
184927,1,student,0,6595,.85131001
184928,1,retired,1,6968,.13447005
184929,1,employed,0,15895,.30877915
184930,1,retired,0,3383,.26690102
184931,1,retired,0,11052,0
184932,1,employed,1,74512,.60433149
184933,1,employed,1,10448,.71418434
184934,1,unemployed,1,0,.61106461
184935,0,unemployed,1,0,.55060881
184936,1,student,0,0,.83776009
184937,0,unemployed,1,11188,.3759321
184938,1,student,0,0,.33602494
184939,1,employed,1,6523,0
184940,1,unemployed,1,10700,.75069177
184941,1,employed,1,27113,.92379785
184942,1,employed,1,52925,.4833965
184943,1,employed,1,9638,.35001174
184944,1,employed,0,8638,0
184945,0,employed,1,20411,.52700371
184946,1,student,0,0,.5496394
184947,1,unemployed,1,9182,0
184948,0,employed,1,9705,.50983018
184949,1,employed,1,12099,.85415494
184950,0,employed,1,9665,.40895292
184951,0,student,0,0,.7985515
184952,1,employed,1,6052,0
184953,0,employed,0,13158,0
184954,1,employed,0,13162,0
184955,1,employed,1,6480,.82227331
184956,0,employed,1,11183,.82518071
184957,1,retired,1,5218,.36400321
184958,1,unemployed,0,6896,.26114628
184959,0,retired,0,8339,.34397218
184960,0,student,0,0,.61975366
184961,1,employed,1,8280,0
184962,1,retired,1,9543,.36047339
184963,0,employed,0,7071,0
184964,1,unemployed,1,6318,.59556347
184965,1,retired,1,6271,.24284212
184966,1,employed,1,13527,.48350304
184967,1,employed,1,9193,0
184968,1,student,0,0,.94912815
184969,1,student,1,0,.98023754
184970,0,employed,1,12927,.58211911
184971,1,employed,1,5610,.29460895
184972,0,employed,1,5694,.60156626
184973,1,student,0,11101,.89130062
184974,0,employed,1,4739,0
184975,1,retired,0,2985,0
184976,1,employed,1,13124,.8874023
184977,0,retired,1,5024,0
184978,0,employed,0,6876,.4422667
184979,0,unemployed,1,5974,.75368857
184980,1,employed,0,6498,.6241982
184981,0,employed,1,6376,.80959731
184982,1,employed,0,12349,.62292123
184983,0,employed,1,6577,.52883732
184984,1,employed,1,14382,0
184985,1,student,0,10864,.86502683
184986,0,employed,1,22085,0
184987,0,employed,1,1000000,0
184988,1,employed,1,6348,0
184989,1,employed,1,19773,0
184990,1,unemployed,1,128099,.31406912
184991,1,student,0,0,.88713109
184992,0,unemployed,0,8301,.21504344
184993,1,retired,1,1264,.24505314
184994,0,employed,1,9581,0
184995,1,employed,1,8925,.68197095
184996,1,employed,0,11658,.54542214
184997,0,student,0,0,.73062265
184998,1,employed,1,8448,0
184999,1,student,0,0,.92604637
185000,1,unemployed,1,7980,0
185001,0,student,0,4702,.85559201
185002,1,employed,1,8203,.24619864
185003,1,employed,1,11799,.085894577
185004,1,student,1,0,0
185005,0,employed,1,5545,.75539213
185006,1,employed,0,70663,0
185007,1,unemployed,1,38923,.69404328
185008,1,employed,1,40791,.70128357
185009,1,unemployed,1,9963,.66318178
185010,1,employed,0,43303,.79847574
185011,1,employed,1,5881,.52297205
185012,1,employed,1,13791,.41232452
185013,1,employed,1,6199,0
185014,1,employed,0,8327,.71385342
185015,0,employed,1,10505,.57927835
185016,1,employed,1,31023,.55277842
185017,0,employed,1,11805,.70445782
185018,1,employed,1,5861,.5371868
185019,1,employed,1,4991,.65740007
185020,1,employed,1,6810,.68109781
185021,1,student,0,37548,.73806393
185022,1,employed,1,12425,0
185023,0,student,0,0,.98611814
185024,1,student,0,0,.71613008
185025,1,employed,1,20545,.86091769
185026,1,unemployed,1,0,.70689994
185027,1,retired,1,14896,.037942883
185028,0,student,0,0,.92410123
185029,0,student,0,0,.53597397
185030,1,employed,0,6794,.32238171
185031,1,unemployed,1,11872,.634121
185032,0,student,0,0,0
185033,0,retired,0,4035,.33040813
185034,1,employed,1,8754,.41990566
185035,1,employed,0,10290,.15637189
185036,1,student,0,0,.80517054
185037,1,employed,1,7463,0
185038,1,employed,1,20953,.70844138
185039,1,employed,1,26657,.62336534
185040,1,employed,0,6976,.51761323
185041,1,employed,1,7346,.79499978
185042,1,employed,1,10256,.9611823
185043,1,student,0,0,.95805871
185044,0,employed,1,17075,.6328339
185045,0,employed,1,27959,.12486873
185046,0,retired,0,21384,0
185047,1,employed,1,10680,.49263784
185048,1,student,0,0,.86630923
185049,0,retired,1,7679,.04276536
185050,0,retired,1,3480,.30124334
185051,0,employed,1,14785,.2810975
185052,0,employed,1,7808,0
185053,0,retired,0,3539,0
185054,1,employed,1,7592,.19313581
185055,1,employed,1,21323,0
185056,1,employed,1,7759,0
185057,1,employed,1,6849,.63685954
185058,1,employed,1,8864,.67006201
185059,0,unemployed,0,9355,.5561282
185060,0,student,0,0,.70389855
185061,0,employed,0,10992,.12874101
185062,1,unemployed,1,18438,.65651196
185063,0,unemployed,1,0,0
185064,1,employed,1,21946,.57419312
185065,1,employed,1,16436,.50838846
185066,1,student,0,0,.94336325
185067,1,retired,1,4358,.061462753
185068,1,employed,1,10992,.80862141
185069,1,employed,1,6525,.58307445
185070,1,student,0,0,.50003141
185071,1,employed,1,8549,.17815679
185072,1,employed,1,12475,0
185073,1,employed,0,6470,0
185074,1,employed,1,8865,0
185075,0,employed,1,10251,.00017379873
185076,1,employed,1,31198,.60580128
185077,0,student,0,14174,.89881074
185078,1,unemployed,1,0,.32755339
185079,0,employed,1,8686,.28849411
185080,1,student,0,0,.92658097
185081,1,student,0,28121,.85270023
185082,1,employed,1,9669,.11586504
185083,1,employed,0,15806,0
185084,1,employed,1,12597,.63955909
185085,0,employed,1,10661,0
185086,1,student,0,0,.77994162
185087,1,employed,1,34672,0
185088,0,retired,1,4231,.20961022
185089,1,student,0,0,.64519668
185090,1,retired,1,6603,.30388796
185091,1,employed,0,114757,.59174347
185092,1,student,0,41559,.74798942
185093,1,employed,0,14361,.293156
185094,1,employed,1,9529,0
185095,1,employed,1,10500,.49526054
185096,0,employed,1,11660,.51094234
185097,1,employed,1,9135,0
185098,1,retired,1,6164,.26544094
185099,0,employed,1,32127,.58928937
185100,1,employed,1,17590,.52819043
185101,1,employed,1,14345,.075196631
185102,1,unemployed,0,10402,.16019951
185103,1,employed,0,12091,.57040465
185104,1,unemployed,0,0,0
185105,0,employed,1,18060,.70837224
185106,1,unemployed,1,0,.68519527
185107,1,student,0,0,.024648044
185108,1,employed,1,8234,.35943115
185109,1,retired,1,27114,.22474006
185110,0,employed,1,16817,.83655226
185111,1,student,1,0,.82505494
185112,1,unemployed,0,0,.5353601
185113,1,employed,1,9209,.41738772
185114,0,employed,1,103082,0
185115,1,unemployed,1,62168,.52708673
185116,0,employed,0,41263,.69256729
185117,1,employed,1,6039,.5225327
185118,0,employed,1,8350,.8146652
185119,1,employed,1,13115,.50105882
185120,1,employed,1,8260,.87307847
185121,0,unemployed,0,8008,0
185122,0,retired,1,2976,.035367049
185123,1,employed,1,460350,.82355547
185124,1,retired,0,34940,0
185125,1,unemployed,1,0,.5826388
185126,1,retired,1,7537,.12745064
185127,1,employed,1,8352,.10612014
185128,0,student,0,0,.85753739
185129,0,employed,1,13486,.82181925
185130,1,employed,1,35201,.9906317
185131,1,employed,0,57856,.10822999
185132,1,employed,1,6159,.52939218
185133,1,employed,1,6362,.70704609
185134,1,unemployed,0,0,.75291055
185135,1,employed,1,5579,.74073058
185136,1,employed,1,11876,.0038044874
185137,1,unemployed,1,0,.36207718
185138,1,retired,1,5752,.13563003
185139,1,employed,0,15179,.55984163
185140,1,employed,1,16755,.69344777
185141,1,employed,0,11753,.41889259
185142,1,student,0,21139,.0063967155
185143,1,employed,1,7578,.297324
185144,1,retired,0,10977,0
185145,0,student,0,22287,.86032611
185146,1,employed,1,27518,.21237104
185147,1,student,0,10699,.53926629
185148,1,student,0,0,.93322861
185149,1,employed,0,6579,0
185150,1,employed,1,9067,.73108673
185151,1,employed,1,7617,.011875859
185152,1,employed,0,8586,0
185153,1,employed,0,11949,.67066079
185154,1,employed,1,7855,.72480649
185155,1,student,0,0,.96243787
185156,1,student,1,0,.80181193
185157,1,student,0,449,.7730419
185158,0,student,0,5302,.22746064
185159,1,employed,1,25324,.67494649
185160,1,employed,1,14115,.57571131
185161,0,unemployed,1,0,.58864737
185162,1,employed,1,14124,.26569209
185163,0,employed,1,8081,.56070441
185164,0,student,0,0,.98601407
185165,1,employed,1,12213,.068979576
185166,1,retired,0,5949,.25554281
185167,1,student,0,0,.92715019
185168,1,unemployed,0,8981,.55468756
185169,0,unemployed,1,0,.56336355
185170,1,employed,1,31892,0
185171,1,employed,1,19657,.60736132
185172,1,employed,1,14031,.60776609
185173,1,student,0,13718,0
185174,1,retired,0,5496,.23126161
185175,1,student,0,10196,.82154983
185176,1,employed,1,11094,0
185177,1,employed,1,416779,.70801944
185178,1,student,0,0,.58635944
185179,1,employed,1,15127,.71456361
185180,0,employed,1,7314,.50147694
185181,0,student,0,0,.97129476
185182,0,retired,1,32363,.027271751
185183,0,employed,1,8008,.741961
185184,1,student,0,17323,0
185185,1,employed,0,7152,.64111578
185186,1,employed,1,44335,0
185187,1,unemployed,1,0,.54475784
185188,1,unemployed,1,20989,0
185189,1,employed,1,8406,.31277001
185190,1,employed,1,10887,0
185191,1,employed,1,65817,.64845532
185192,1,employed,0,19411,.099014431
185193,1,student,0,2342,.70756519
185194,1,employed,1,11989,.6280356
185195,1,employed,0,8137,.69633722
185196,1,unemployed,1,0,.53412223
185197,1,employed,1,317455,.58644277
185198,0,employed,1,8279,.59887761
185199,0,retired,0,6237,.22995272
185200,0,employed,1,5586,0
185201,1,employed,0,7147,.00061441475
185202,1,student,1,7069,.37712282
185203,0,employed,0,7695,0
185204,1,employed,0,22307,.11423333
185205,1,student,0,81421,.31504267
185206,0,employed,0,8497,.53480828
185207,0,employed,1,32030,.54726934
185208,0,retired,0,12130,0
185209,1,student,0,0,.91098785
185210,1,student,0,4413,.1213001
185211,1,employed,1,24486,.91895074
185212,1,retired,1,6469,0
185213,1,unemployed,1,7954,.085558608
185214,1,employed,0,10857,0
185215,0,student,0,0,.824718
185216,1,student,0,0,.26580131
185217,1,employed,0,5490,.6230402
185218,0,retired,0,5342,.28269765
185219,1,employed,1,6406,.94188172
185220,1,employed,1,50625,.52073687
185221,1,employed,1,16180,.61551678
185222,1,employed,1,7637,.057811003
185223,1,employed,1,10171,0
185224,0,unemployed,0,0,.081810556
185225,0,employed,0,37776,.63705748
185226,1,employed,1,110618,.88844186
185227,1,employed,1,9023,.022385515
185228,1,employed,1,5840,0
185229,1,retired,0,20214,.3440488
185230,1,employed,0,6309,.14544564
185231,1,unemployed,1,0,.33317903
185232,0,employed,1,10137,.66521674
185233,0,employed,1,23551,0
185234,1,retired,1,4730,.13881375
185235,1,employed,1,27804,.639516
185236,0,unemployed,1,9137,0
185237,1,student,0,0,.74251884
185238,1,unemployed,1,0,.44684082
185239,0,employed,1,20203,0
185240,1,employed,1,8900,0
185241,1,employed,1,15354,0
185242,1,employed,1,12945,.83727795
185243,1,employed,0,172798,.78411508
185244,1,employed,1,14397,.50328892
185245,1,employed,0,5264,.7189225
185246,1,employed,1,12959,.93725032
185247,1,employed,1,24636,.034478609
185248,1,employed,1,6398,0
185249,1,student,0,0,.84720802
185250,0,student,0,0,.92181003
185251,1,retired,1,5471,0
185252,1,student,0,0,.76106828
185253,1,employed,0,5276,.37147832
185254,1,employed,0,7490,.32857549
185255,1,retired,1,1780,.33514994
185256,1,employed,1,10570,0
185257,1,retired,0,6245,.061563127
185258,0,employed,1,28474,.37769344
185259,0,student,0,0,.96130073
185260,1,unemployed,1,0,.45318064
185261,1,employed,0,11391,.71821612
185262,1,unemployed,1,7514,0
185263,1,employed,1,7227,.48868603
185264,1,student,0,5621,0
185265,1,student,1,0,.88437575
185266,1,employed,0,5982,.68362081
185267,1,employed,1,6329,0
185268,0,employed,1,126659,.51965338
185269,1,retired,1,30032,.00064752012
185270,1,employed,1,85792,0
185271,1,employed,1,6570,0
185272,1,student,0,0,.9521578
185273,0,employed,1,26547,0
185274,0,employed,1,12414,.59596986
185275,1,employed,1,9602,0
185276,1,employed,1,8603,0
185277,1,student,0,8126,.1379687
185278,0,unemployed,0,9146,0
185279,1,employed,0,7450,.18414754
185280,1,retired,0,9082,.052864403
185281,1,retired,1,11142,0
185282,1,employed,0,38821,0
185283,1,employed,1,19889,.50500506
185284,0,retired,1,2979,.14735819
185285,0,employed,1,8662,.59984446
185286,1,unemployed,0,0,.29253203
185287,0,unemployed,1,8055,.54739451
185288,1,unemployed,0,9278,.82807875
185289,1,student,0,4117,.91751933
185290,0,employed,1,9172,.48944759
185291,1,employed,0,11480,.73846692
185292,1,employed,0,24682,.31269604
185293,1,employed,1,21513,.59047371
185294,1,employed,1,5600,.73105782
185295,1,employed,1,21974,.085157849
185296,1,employed,1,68630,0
185297,1,employed,1,11441,.5515697
185298,1,employed,1,8400,.53661877
185299,0,employed,1,6525,0
185300,0,employed,1,8517,.56157666
185301,1,unemployed,1,15780,.58469474
185302,1,retired,1,14662,.26424241
185303,1,employed,1,11731,.19662333
185304,0,employed,1,5591,0
185305,1,student,1,11796,.84826154
185306,0,student,0,91420,.79356307
185307,1,unemployed,1,7291,.088773184
185308,1,employed,1,49030,.46224022
185309,1,employed,1,21723,.47149515
185310,1,retired,1,16287,0
185311,1,employed,1,10283,.7064994
185312,1,employed,1,19355,.68567467
185313,1,student,0,0,.86968368
185314,0,unemployed,0,0,0
185315,1,employed,1,17859,.079934314
185316,1,student,0,0,.81405199
185317,1,employed,0,6283,.8423779
185318,1,employed,1,15982,.586824
185319,1,student,0,0,0
185320,0,unemployed,1,5488,.45814115
185321,0,employed,0,6292,.79380661
185322,1,employed,1,11702,.54731065
185323,1,employed,1,17121,.60173345
185324,1,employed,1,14313,.65718532
185325,1,employed,0,5783,0
185326,1,employed,1,27461,.81638831
185327,0,employed,1,86122,.77910978
185328,1,employed,0,18400,.57266039
185329,1,employed,0,8973,.59403616
185330,1,retired,0,9666,.30006444
185331,1,employed,0,32776,0
185332,1,retired,1,1762,.031413525
185333,1,employed,0,5840,.70051432
185334,1,employed,1,21783,.514153
185335,0,student,0,0,.0012676127
185336,1,employed,0,8257,0
185337,0,student,1,0,.98736668
185338,1,employed,1,7912,.60262537
185339,1,employed,0,9695,.68510026
185340,1,employed,1,6854,.24768566
185341,0,student,0,0,0
185342,1,employed,1,53140,.76946396
185343,0,employed,1,49928,.56566823
185344,1,employed,1,47650,.1620037
185345,1,employed,1,8838,.59879941
185346,1,employed,1,146993,.53227776
185347,1,employed,1,15781,.95076686
185348,0,employed,0,19217,0
185349,1,employed,1,19480,.72060686
185350,1,student,0,4349,.47362638
185351,1,student,0,3044,.9052012
185352,0,employed,1,7469,.37421283
185353,1,employed,1,9518,.1481065
185354,1,student,0,0,.85716677
185355,0,employed,0,17184,.76984733
185356,0,student,0,0,.94984394
185357,1,employed,1,19953,.66490483
185358,1,employed,0,7108,.94070095
185359,1,employed,1,15905,.022473054
185360,0,employed,1,6330,0
185361,1,employed,1,6308,.51865828
185362,1,retired,1,5200,.24097057
185363,1,employed,1,16190,.63170445
185364,1,employed,1,8860,0
185365,1,employed,0,24190,0
185366,1,employed,1,90848,.60373127
185367,1,employed,1,31971,.72077429
185368,1,employed,1,6243,.38945302
185369,1,employed,0,5813,0
185370,1,employed,1,7760,.3757509
185371,1,employed,1,6079,.28603965
185372,1,student,0,6104,0
185373,1,employed,1,27564,.028758243
185374,1,unemployed,1,0,0
185375,1,employed,0,9290,0
185376,0,employed,1,38962,.219073
185377,1,employed,1,31657,.89140916
185378,0,unemployed,1,13565,.76950824
185379,0,employed,1,7605,0
185380,1,employed,1,6426,.47971985
185381,1,employed,1,10791,0
185382,1,employed,1,13759,0
185383,1,retired,0,10350,.18724629
185384,1,employed,1,12073,.69133717
185385,1,employed,0,11895,.41410458
185386,1,employed,0,10254,0
185387,1,employed,1,12334,.83244205
185388,1,employed,1,29662,.32945365
185389,1,student,0,0,.77818191
185390,0,employed,1,9855,.080770217
185391,1,employed,1,6406,.56509268
185392,1,employed,1,11878,.71542376
185393,1,employed,1,15027,0
185394,1,employed,0,108655,.51133436
185395,0,employed,0,11584,0
185396,1,unemployed,1,5799,.68564254
185397,1,employed,1,13533,0
185398,0,employed,0,10090,0
185399,0,employed,1,25573,0
185400,1,retired,0,34687,.0035003487
185401,0,employed,1,13550,.54503125
185402,1,employed,1,11226,.7132296
185403,0,unemployed,1,13142,.72571909
185404,1,retired,1,2456,.29678109
185405,1,employed,1,10945,.70509458
185406,1,employed,1,43257,.088461258
185407,1,retired,0,21220,.30763942
185408,1,employed,1,13023,0
185409,1,employed,1,47323,.28526199
185410,1,student,0,0,.2334559
185411,0,student,0,0,.21458411
185412,1,unemployed,1,0,.50232404
185413,1,student,0,0,.96615314
185414,1,employed,1,6139,.50833225
185415,0,retired,1,8917,.39303881
185416,1,employed,1,77044,.16933469
185417,0,employed,1,5907,.0072207362
185418,1,employed,1,5444,.68775713
185419,1,employed,1,11647,0
185420,1,employed,1,8141,.62849456
185421,0,employed,0,5352,.5915795
185422,0,retired,0,54626,.12579355
185423,1,employed,1,6707,0
185424,1,retired,1,8368,.30903476
185425,1,employed,1,11116,.63488525
185426,1,student,0,5586,.77904451
185427,1,employed,1,15646,.33467108
185428,0,employed,1,17725,.40911198
185429,0,employed,1,18149,.3556622
185430,1,student,0,13417,0
185431,1,employed,0,11336,0
185432,1,student,0,0,.94787264
185433,1,retired,1,5869,.22746404
185434,0,unemployed,1,0,0
185435,1,employed,1,12245,.51688051
185436,1,student,0,0,.63161057
185437,0,employed,1,55255,0
185438,1,unemployed,1,7459,.08474531
185439,1,employed,1,18900,.34116378
185440,1,employed,1,8822,.50414068
185441,1,employed,1,7726,.44453761
185442,1,employed,1,11327,.816293
185443,0,unemployed,1,6289,.94093472
185444,1,employed,1,78388,.28688976
185445,1,employed,1,6027,.79226744
185446,1,employed,1,20707,0
185447,0,employed,0,15690,0
185448,1,employed,1,45503,.46240842
185449,0,employed,1,6003,.17745703
185450,0,employed,0,12074,.51407117
185451,1,employed,0,29428,.15906002
185452,1,unemployed,1,10912,.74077475
185453,0,employed,1,7177,.62902951
185454,1,employed,1,148339,.32057041
185455,1,employed,1,7651,.19198278
185456,0,employed,0,22824,.71860439
185457,1,employed,0,22334,.59259671
185458,1,employed,1,16672,.51944304
185459,0,employed,1,5037,.35279214
185460,0,employed,1,43309,.63599831
185461,1,employed,1,10717,.50334203
185462,1,retired,1,4128,.22695775
185463,1,employed,1,34972,.68223339
185464,1,student,0,3807,.86868751
185465,1,student,0,18882,.98289955
185466,1,employed,0,7038,.84092009
185467,0,unemployed,1,0,.095058315
185468,1,employed,1,9130,.24729903
185469,1,retired,1,56958,0
185470,1,employed,1,9275,0
185471,1,unemployed,1,29496,.28247738
185472,0,employed,1,81874,.089225516
185473,1,student,0,0,.78924793
185474,0,employed,1,31331,.1143782
185475,0,retired,0,7257,0
185476,0,employed,0,29022,.22221026
185477,1,unemployed,1,0,.51967299
185478,1,employed,1,39986,.17904852
185479,1,employed,1,16160,.65160739
185480,1,employed,1,8342,.10838399
185481,1,employed,1,22248,0
185482,1,unemployed,1,8054,.41783288
185483,0,unemployed,0,0,.65086097
185484,1,employed,1,15673,0
185485,1,student,0,9655,.70762748
185486,1,employed,1,25148,.2010659
185487,1,student,0,3259,.32047921
185488,0,employed,1,7784,.74669385
185489,0,employed,1,5176,.92864996
185490,0,unemployed,1,0,.78361809
185491,0,student,0,13510,.99072051
185492,1,unemployed,1,6984,.66578072
185493,1,employed,1,12919,.008677816
185494,0,unemployed,1,0,.55769229
185495,0,unemployed,1,7372,.63839406
185496,0,employed,0,10441,.19120523
185497,0,employed,0,21260,.039997533
185498,0,employed,0,37967,.60176706
185499,1,student,0,7069,.91348749
185500,0,student,0,5302,.86230922
185501,1,employed,0,20554,.012154107
185502,0,employed,0,11820,.043152791
185503,0,student,0,0,.93784398
185504,0,employed,0,10092,.53291249
185505,1,retired,1,7105,.17314045
185506,0,unemployed,1,0,.74787748
185507,1,employed,1,48346,.25125748
185508,0,retired,0,13923,.20293784
185509,1,employed,0,9021,.58678859
185510,1,employed,1,18649,.64270681
185511,1,employed,1,11526,0
185512,1,employed,1,11090,.60435313
185513,1,student,0,0,.86475122
185514,1,student,0,0,.90815216
185515,0,student,0,4559,.010787411
185516,1,employed,1,8242,.31339443
185517,1,employed,0,14561,.46646449
185518,1,student,0,0,.79082954
185519,1,employed,1,12644,.65418291
185520,0,employed,1,6824,.59386224
185521,1,student,1,0,.3466337
185522,1,retired,1,4155,.22093081
185523,0,employed,1,5349,.66702312
185524,0,unemployed,1,6466,.30642465
185525,1,retired,0,3752,0
185526,1,student,0,0,.21285599
185527,1,student,1,0,.87352258
185528,1,student,0,0,.81842709
185529,1,employed,1,6209,.73751831
185530,1,employed,0,142957,.50113958
185531,1,student,0,0,0
185532,1,student,0,0,.9106428
185533,0,employed,1,7099,.86414999
185534,0,student,1,0,.27360907
185535,1,unemployed,0,11990,0
185536,1,employed,1,44948,.31159136
185537,1,student,1,0,.41180882
185538,1,unemployed,0,0,.50566542
185539,0,employed,1,10375,.56023222
185540,0,student,0,8780,.77611017
185541,0,unemployed,0,0,.59925735
185542,1,employed,1,9573,0
185543,0,employed,1,13723,.81715339
185544,1,employed,1,49399,.86604017
185545,1,employed,0,15436,.15963905
185546,1,student,0,4234,.83055574
185547,1,unemployed,0,0,.2290453
185548,1,student,0,0,.79479116
185549,1,employed,1,34297,.77989256
185550,1,student,0,0,0
185551,0,employed,1,6690,.50755948
185552,1,employed,0,6091,.47459239
185553,1,student,0,0,.81610596
185554,1,unemployed,0,8765,.70133668
185555,1,retired,1,6530,.21446911
185556,0,employed,1,6472,.45358005
185557,1,employed,1,13631,.91708076
185558,1,student,0,14139,.94508219
185559,1,unemployed,0,0,0
185560,1,employed,1,6272,.55256289
185561,1,employed,1,20784,.81984961
185562,0,employed,0,15191,0
185563,1,employed,1,5323,.032111831
185564,1,student,0,0,.96661913
185565,0,retired,0,8176,0
185566,1,employed,1,14724,0
185567,1,retired,0,14894,.10880332
185568,1,employed,1,167295,.72233379
185569,1,student,0,0,.45965895
185570,0,employed,1,12090,.54546458
185571,0,employed,1,15303,.022674454
185572,1,employed,1,36604,0
185573,1,employed,1,54720,.67921346
185574,1,employed,0,9242,.83756632
185575,1,employed,1,7460,.93429685
185576,1,employed,1,10034,0
185577,0,employed,1,4964,.64121836
185578,1,employed,0,126418,.55300355
185579,0,student,0,0,.72088987
185580,1,unemployed,1,6814,0
185581,1,unemployed,0,0,.90089214
185582,1,student,0,15460,.57800615
185583,1,employed,1,36855,0
185584,1,employed,1,36413,.51851493
185585,0,unemployed,1,9085,.57829517
185586,0,student,0,0,.7647872
185587,1,employed,1,23666,.39660439
185588,1,employed,1,8966,.5260011
185589,1,employed,0,31893,.56374735
185590,1,employed,1,8581,0
185591,1,employed,1,11687,0
185592,0,employed,1,36410,.64545417
185593,1,unemployed,0,0,.032422636
185594,1,unemployed,1,10535,.97678727
185595,0,employed,1,27148,.53771949
185596,0,unemployed,1,7310,.96756977
185597,1,retired,0,6606,.28043708
185598,1,student,0,0,.73608696
185599,1,unemployed,1,0,0
185600,0,unemployed,1,10727,.065203898
185601,1,employed,1,6478,.83918846
185602,1,unemployed,1,0,0
185603,1,student,0,0,.031227361
185604,0,student,0,0,.86278546
185605,1,employed,1,7144,.44271082
185606,1,employed,0,16722,.21597067
185607,0,employed,1,347250,.82339406
185608,0,employed,1,4348,.57599419
185609,1,employed,1,10937,.98640805
185610,1,employed,1,9256,.15517919
185611,1,student,0,0,.90310329
185612,1,employed,1,7584,.79903162
185613,1,employed,1,24484,.030761877
185614,1,employed,1,20301,.30496061
185615,0,employed,1,20563,.17231818
185616,0,retired,1,6063,.11065982
185617,0,unemployed,1,87798,.81363684
185618,0,student,0,19177,.84199202
185619,1,employed,1,24473,.85400313
185620,0,employed,1,22042,.29931137
185621,1,unemployed,1,25796,.65143478
185622,0,employed,0,16693,.057525415
185623,1,student,0,0,.76311243
185624,1,retired,1,8749,.074671417
185625,1,employed,1,13446,.93158191
185626,0,unemployed,1,0,0
185627,0,retired,0,3952,.013463711
185628,1,retired,1,10657,0
185629,0,employed,1,10551,.6711936
185630,1,retired,0,10011,.29829302
185631,1,student,0,0,.44206536
185632,0,employed,1,7546,.44319269
185633,1,student,0,0,.12577686
185634,0,student,0,0,.025225602
185635,1,retired,1,6915,.20753697
185636,1,employed,1,10686,.078034155
185637,1,student,1,0,.91644752
185638,1,employed,1,7929,.3155666
185639,1,unemployed,1,0,.10454635
185640,1,employed,1,23013,.52998376
185641,1,employed,1,20654,.011172035
185642,1,employed,1,9187,.53687257
185643,0,employed,0,10319,.43592519
185644,1,employed,1,18208,.58525324
185645,0,retired,0,7006,.22025752
185646,0,employed,1,4798,0
185647,0,unemployed,1,0,0
185648,1,retired,0,7418,.2125494
185649,1,employed,1,7468,.06162129
185650,1,unemployed,1,0,.7033872
185651,1,employed,0,6505,0
185652,1,employed,1,59416,.76641309
185653,0,employed,1,59405,.61378324
185654,1,employed,1,5917,.379567
185655,1,employed,1,20358,.59677196
185656,0,employed,0,8632,.30839646
185657,0,retired,1,3115,.0010508697
185658,0,employed,1,7249,.50857282
185659,0,retired,1,15926,.21538369
185660,1,employed,1,37223,.50025845
185661,0,retired,0,7892,.26150742
185662,1,employed,1,6378,.24313524
185663,1,employed,1,8958,.50193453
185664,1,student,0,13302,0
185665,1,employed,1,7503,0
185666,0,employed,1,14820,.69119227
185667,1,employed,0,13730,0
185668,1,unemployed,0,0,0
185669,1,employed,1,18195,.30139485
185670,1,employed,0,7346,0
185671,0,retired,1,5889,0
185672,0,employed,0,24048,.87349898
185673,0,unemployed,1,6354,.54339314
185674,0,employed,1,20856,.5404706
185675,1,employed,1,8281,.016381018
185676,0,unemployed,1,0,.41068166
